dt1,dt,im,md,valid
2021-03-09 06:08:40,1615270120,/Volumes/T7/planet/mutale/data/20210309_060840_1020/analytic_udm2/20210309_060840_1020_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20210309_060840_1020/analytic_udm2/20210309_060840_1020_3B_AnalyticMS_metadata.xml,TRUE
2021-03-09 07:19:18,1615274358,/Volumes/T7/planet/mutale/data/20210309_071918_35_2458/analytic_udm2/20210309_071918_35_2458_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20210309_071918_35_2458/analytic_udm2/20210309_071918_35_2458_3B_AnalyticMS_metadata.xml,TRUE
2021-03-10 07:28:09,1615361289,/Volumes/T7/planet/mutale/data/20210310_072809_18_2233/analytic_udm2/20210310_072809_18_2233_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20210310_072809_18_2233/analytic_udm2/20210310_072809_18_2233_3B_AnalyticMS_metadata.xml,TRUE
2021-03-10 08:29:53,1615364993,/Volumes/T7/planet/mutale/data/20210310_082953_69_1066/analytic_udm2/20210310_082953_69_1066_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20210310_082953_69_1066/analytic_udm2/20210310_082953_69_1066_3B_AnalyticMS_metadata.xml,TRUE
2021-03-10 08:29:55,1615364995,/Volumes/T7/planet/mutale/data/20210310_082955_19_1066/analytic_udm2/20210310_082955_19_1066_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20210310_082955_19_1066/analytic_udm2/20210310_082955_19_1066_3B_AnalyticMS_metadata.xml,TRUE
2021-03-11 07:21:39,1615447299,/Volumes/T7/planet/mutale/data/20210311_072139_46_2460/analytic_udm2/20210311_072139_46_2460_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20210311_072139_46_2460/analytic_udm2/20210311_072139_46_2460_3B_AnalyticMS_metadata.xml,TRUE
2021-03-11 07:21:41,1615447301,/Volumes/T7/planet/mutale/data/20210311_072141_83_2460/analytic_udm2/20210311_072141_83_2460_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20210311_072141_83_2460/analytic_udm2/20210311_072141_83_2460_3B_AnalyticMS_metadata.xml,TRUE
2021-03-11 08:10:37,1615450237,/Volumes/T7/planet/mutale/data/20210311_081037_79_2406/analytic_udm2/20210311_081037_79_2406_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20210311_081037_79_2406/analytic_udm2/20210311_081037_79_2406_3B_AnalyticMS_metadata.xml,TRUE
2021-03-11 08:10:40,1615450240,/Volumes/T7/planet/mutale/data/20210311_081040_07_2406/analytic_udm2/20210311_081040_07_2406_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20210311_081040_07_2406/analytic_udm2/20210311_081040_07_2406_3B_AnalyticMS_metadata.xml,TRUE
2021-03-16 08:13:57,1615882437,/Volumes/T7/planet/mutale/data/20210316_081357_37_2401/analytic_udm2/20210316_081357_37_2401_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20210316_081357_37_2401/analytic_udm2/20210316_081357_37_2401_3B_AnalyticMS_metadata.xml,TRUE
2021-03-16 08:13:59,1615882439,/Volumes/T7/planet/mutale/data/20210316_081359_63_2401/analytic_udm2/20210316_081359_63_2401_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20210316_081359_63_2401/analytic_udm2/20210316_081359_63_2401_3B_AnalyticMS_metadata.xml,TRUE
2021-03-18 08:09:58,1616054998,/Volumes/T7/planet/mutale/data/20210318_080958_58_2406/analytic_udm2/20210318_080958_58_2406_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20210318_080958_58_2406/analytic_udm2/20210318_080958_58_2406_3B_AnalyticMS_metadata.xml,TRUE
2021-03-21 07:46:09,1616312769,/Volumes/T7/planet/mutale/data/20210321_074609_1010/analytic_udm2/20210321_074609_1010_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20210321_074609_1010/analytic_udm2/20210321_074609_1010_3B_AnalyticMS_metadata.xml,TRUE
2021-03-21 07:46:10,1616312770,/Volumes/T7/planet/mutale/data/20210321_074610_1010/analytic_udm2/20210321_074610_1010_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20210321_074610_1010/analytic_udm2/20210321_074610_1010_3B_AnalyticMS_metadata.xml,TRUE
2021-03-26 07:19:40,1616743180,/Volumes/T7/planet/mutale/data/20210326_071940_89_2421/analytic_udm2/20210326_071940_89_2421_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20210326_071940_89_2421/analytic_udm2/20210326_071940_89_2421_3B_AnalyticMS_metadata.xml,TRUE
2021-03-26 08:10:14,1616746214,/Volumes/T7/planet/mutale/data/20210326_081014_53_2254/analytic_udm2/20210326_081014_53_2254_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20210326_081014_53_2254/analytic_udm2/20210326_081014_53_2254_3B_AnalyticMS_metadata.xml,TRUE
2021-03-26 08:10:16,1616746216,/Volumes/T7/planet/mutale/data/20210326_081016_88_2254/analytic_udm2/20210326_081016_88_2254_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20210326_081016_88_2254/analytic_udm2/20210326_081016_88_2254_3B_AnalyticMS_metadata.xml,TRUE
2021-03-26 08:45:08,1616748308,/Volumes/T7/planet/mutale/data/20210326_084508_54_1062/analytic_udm2/20210326_084508_54_1062_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20210326_084508_54_1062/analytic_udm2/20210326_084508_54_1062_3B_AnalyticMS_metadata.xml,TRUE
2021-03-27 06:06:39,1616825199,/Volumes/T7/planet/mutale/data/20210327_060639_0f3c/analytic_udm2/20210327_060639_0f3c_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20210327_060639_0f3c/analytic_udm2/20210327_060639_0f3c_3B_AnalyticMS_metadata.xml,TRUE
2021-03-27 06:06:40,1616825200,/Volumes/T7/planet/mutale/data/20210327_060640_0f3c/analytic_udm2/20210327_060640_0f3c_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20210327_060640_0f3c/analytic_udm2/20210327_060640_0f3c_3B_AnalyticMS_metadata.xml,TRUE
2021-03-27 07:48:01,1616831281,/Volumes/T7/planet/mutale/data/20210327_074801_1035/analytic_udm2/20210327_074801_1035_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20210327_074801_1035/analytic_udm2/20210327_074801_1035_3B_AnalyticMS_metadata.xml,TRUE
2021-03-31 08:10:57,1617178257,/Volumes/T7/planet/mutale/data/20210331_081057_28_2407/analytic_udm2/20210331_081057_28_2407_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20210331_081057_28_2407/analytic_udm2/20210331_081057_28_2407_3B_AnalyticMS_metadata.xml,TRUE
2021-04-01 07:46:50,1617263210,/Volumes/T7/planet/mutale/data/20210401_074650_1002/analytic_udm2/20210401_074650_1002_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20210401_074650_1002/analytic_udm2/20210401_074650_1002_3B_AnalyticMS_metadata.xml,TRUE
2021-04-01 07:46:51,1617263211,/Volumes/T7/planet/mutale/data/20210401_074651_1002/analytic_udm2/20210401_074651_1002_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20210401_074651_1002/analytic_udm2/20210401_074651_1002_3B_AnalyticMS_metadata.xml,TRUE
2021-04-02 07:49:29,1617349769,/Volumes/T7/planet/mutale/data/20210402_074929_1001/analytic_udm2/20210402_074929_1001_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20210402_074929_1001/analytic_udm2/20210402_074929_1001_3B_AnalyticMS_metadata.xml,TRUE
2021-04-03 07:22:27,1617434547,/Volumes/T7/planet/mutale/data/20210403_072227_82_2436/analytic_udm2/20210403_072227_82_2436_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20210403_072227_82_2436/analytic_udm2/20210403_072227_82_2436_3B_AnalyticMS_metadata.xml,TRUE
2021-04-03 07:28:12,1617434892,/Volumes/T7/planet/mutale/data/20210403_072812_70_2231/analytic_udm2/20210403_072812_70_2231_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20210403_072812_70_2231/analytic_udm2/20210403_072812_70_2231_3B_AnalyticMS_metadata.xml,TRUE
2021-04-03 07:50:34,1617436234,/Volumes/T7/planet/mutale/data/20210403_075034_1034/analytic_udm2/20210403_075034_1034_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20210403_075034_1034/analytic_udm2/20210403_075034_1034_3B_AnalyticMS_metadata.xml,TRUE
2021-04-03 07:50:35,1617436235,/Volumes/T7/planet/mutale/data/20210403_075035_1034/analytic_udm2/20210403_075035_1034_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20210403_075035_1034/analytic_udm2/20210403_075035_1034_3B_AnalyticMS_metadata.xml,TRUE
2021-04-03 08:09:53,1617437393,/Volumes/T7/planet/mutale/data/20210403_080953_18_240f/analytic_udm2/20210403_080953_18_240f_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20210403_080953_18_240f/analytic_udm2/20210403_080953_18_240f_3B_AnalyticMS_metadata.xml,TRUE
2021-04-05 08:09:40,1617610180,/Volumes/T7/planet/mutale/data/20210405_080940_75_241c/analytic_udm2/20210405_080940_75_241c_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20210405_080940_75_241c/analytic_udm2/20210405_080940_75_241c_3B_AnalyticMS_metadata.xml,TRUE
2021-04-05 08:09:43,1617610183,/Volumes/T7/planet/mutale/data/20210405_080943_09_241c/analytic_udm2/20210405_080943_09_241c_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20210405_080943_09_241c/analytic_udm2/20210405_080943_09_241c_3B_AnalyticMS_metadata.xml,TRUE
2021-04-05 08:47:02,1617612422,/Volumes/T7/planet/mutale/data/20210405_084702_20_1067/analytic_udm2/20210405_084702_20_1067_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20210405_084702_20_1067/analytic_udm2/20210405_084702_20_1067_3B_AnalyticMS_metadata.xml,TRUE
2021-04-08 06:05:12,1617861912,/Volumes/T7/planet/mutale/data/20210408_060512_1_1049/analytic_udm2/20210408_060512_1_1049_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20210408_060512_1049/analytic_udm2/20210408_060512_1049_3B_AnalyticMS_metadata.xml,TRUE
2021-04-08 06:05:12,1617861912,/Volumes/T7/planet/mutale/data/20210408_060512_1049/analytic_udm2/20210408_060512_1049_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20210408_060512_1049/analytic_udm2/20210408_060512_1049_3B_AnalyticMS_metadata.xml,TRUE
2021-04-08 07:21:09,1617866469,/Volumes/T7/planet/mutale/data/20210408_072109_12_2451/analytic_udm2/20210408_072109_12_2451_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20210408_072109_12_2451/analytic_udm2/20210408_072109_12_2451_3B_AnalyticMS_metadata.xml,TRUE
2021-04-08 08:10:07,1617869407,/Volumes/T7/planet/mutale/data/20210408_081007_01_2426/analytic_udm2/20210408_081007_01_2426_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20210408_081007_01_2426/analytic_udm2/20210408_081007_01_2426_3B_AnalyticMS_metadata.xml,TRUE
2021-04-08 08:10:09,1617869409,/Volumes/T7/planet/mutale/data/20210408_081009_27_2426/analytic_udm2/20210408_081009_27_2426_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20210408_081009_27_2426/analytic_udm2/20210408_081009_27_2426_3B_AnalyticMS_metadata.xml,TRUE
2021-04-11 07:20:27,1618125627,/Volumes/T7/planet/mutale/data/20210411_072027_38_241e/analytic_udm2/20210411_072027_38_241e_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20210411_072027_38_241e/analytic_udm2/20210411_072027_38_241e_3B_AnalyticMS_metadata.xml,TRUE
2021-04-11 07:49:44,1618127384,/Volumes/T7/planet/mutale/data/20210411_074944_1035/analytic_udm2/20210411_074944_1035_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20210411_074944_1035/analytic_udm2/20210411_074944_1035_3B_AnalyticMS_metadata.xml,TRUE
2021-04-12 06:05:04,1618207504,/Volumes/T7/planet/mutale/data/20210412_060504_0f3c/analytic_udm2/20210412_060504_0f3c_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20210412_060504_0f3c/analytic_udm2/20210412_060504_0f3c_3B_AnalyticMS_metadata.xml,TRUE
2021-04-12 07:47:32,1618213652,/Volumes/T7/planet/mutale/data/20210412_074732_1014/analytic_udm2/20210412_074732_1014_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20210412_074732_1014/analytic_udm2/20210412_074732_1014_3B_AnalyticMS_metadata.xml,TRUE
2021-04-14 08:09:25,1618387765,/Volumes/T7/planet/mutale/data/20210414_080925_16_225b/analytic_udm2/20210414_080925_16_225b_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20210414_080925_16_225b/analytic_udm2/20210414_080925_16_225b_3B_AnalyticMS_metadata.xml,TRUE
2021-04-15 08:11:42,1618474302,/Volumes/T7/planet/mutale/data/20210415_081142_66_241c/analytic_udm2/20210415_081142_66_241c_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20210415_081142_66_241c/analytic_udm2/20210415_081142_66_241c_3B_AnalyticMS_metadata.xml,TRUE
2021-04-15 08:11:45,1618474305,/Volumes/T7/planet/mutale/data/20210415_081145_01_241c/analytic_udm2/20210415_081145_01_241c_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20210415_081145_01_241c/analytic_udm2/20210415_081145_01_241c_3B_AnalyticMS_metadata.xml,TRUE
2021-04-15 08:48:05,1618476485,/Volumes/T7/planet/mutale/data/20210415_084805_30_106e/analytic_udm2/20210415_084805_30_106e_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20210415_084805_30_106e/analytic_udm2/20210415_084805_30_106e_3B_AnalyticMS_metadata.xml,TRUE
2021-04-15 08:48:07,1618476487,/Volumes/T7/planet/mutale/data/20210415_084807_34_106e/analytic_udm2/20210415_084807_34_106e_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20210415_084807_34_106e/analytic_udm2/20210415_084807_34_106e_3B_AnalyticMS_metadata.xml,TRUE
2021-04-16 06:01:45,1618552905,/Volumes/T7/planet/mutale/data/20210416_060145_0f21/analytic_udm2/20210416_060145_0f21_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20210416_060145_0f21/analytic_udm2/20210416_060145_0f21_3B_AnalyticMS_metadata.xml,TRUE
2021-04-16 07:30:35,1618558235,/Volumes/T7/planet/mutale/data/20210416_073035_84_2262/analytic_udm2/20210416_073035_84_2262_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20210416_073035_84_2262/analytic_udm2/20210416_073035_84_2262_3B_AnalyticMS_metadata.xml,TRUE
2021-04-18 07:19:17,1618730357,/Volumes/T7/planet/mutale/data/20210418_071917_14_2447/analytic_udm2/20210418_071917_14_2447_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20210418_071917_14_2447/analytic_udm2/20210418_071917_14_2447_3B_AnalyticMS_metadata.xml,TRUE
2021-04-18 07:19:19,1618730359,/Volumes/T7/planet/mutale/data/20210418_071919_44_2447/analytic_udm2/20210418_071919_44_2447_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20210418_071919_44_2447/analytic_udm2/20210418_071919_44_2447_3B_AnalyticMS_metadata.xml,TRUE
2021-04-18 07:20:18,1618730418,/Volumes/T7/planet/mutale/data/20210418_072018_99_2456/analytic_udm2/20210418_072018_99_2456_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20210418_072018_99_2456/analytic_udm2/20210418_072018_99_2456_3B_AnalyticMS_metadata.xml,TRUE
2021-04-19 07:27:36,1618817256,/Volumes/T7/planet/mutale/data/20210419_072736_45_225a/analytic_udm2/20210419_072736_45_225a_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20210419_072736_45_225a/analytic_udm2/20210419_072736_45_225a_3B_AnalyticMS_metadata.xml,TRUE
2021-04-19 07:45:23,1618818323,/Volumes/T7/planet/mutale/data/20210419_074523_103c/analytic_udm2/20210419_074523_103c_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20210419_074523_103c/analytic_udm2/20210419_074523_103c_3B_AnalyticMS_metadata.xml,FALSE
2021-04-19 07:45:24,1618818324,/Volumes/T7/planet/mutale/data/20210419_074524_103c/analytic_udm2/20210419_074524_103c_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20210419_074524_103c/analytic_udm2/20210419_074524_103c_3B_AnalyticMS_metadata.xml,TRUE
2021-04-24 07:32:40,1619249560,/Volumes/T7/planet/mutale/data/20210424_073240_76_227e/analytic_udm2/20210424_073240_76_227e_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20210424_073240_76_227e/analytic_udm2/20210424_073240_76_227e_3B_AnalyticMS_metadata.xml,TRUE
2021-04-24 07:32:43,1619249563,/Volumes/T7/planet/mutale/data/20210424_073243_05_227e/analytic_udm2/20210424_073243_05_227e_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20210424_073243_05_227e/analytic_udm2/20210424_073243_05_227e_3B_AnalyticMS_metadata.xml,TRUE
2021-04-25 07:21:33,1619335293,/Volumes/T7/planet/mutale/data/20210425_072133_63_2427/analytic_udm2/20210425_072133_63_2427_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20210425_072133_63_2427/analytic_udm2/20210425_072133_63_2427_3B_AnalyticMS_metadata.xml,TRUE
2021-04-25 07:21:35,1619335295,/Volumes/T7/planet/mutale/data/20210425_072135_93_2427/analytic_udm2/20210425_072135_93_2427_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20210425_072135_93_2427/analytic_udm2/20210425_072135_93_2427_3B_AnalyticMS_metadata.xml,TRUE
2021-04-25 08:13:30,1619338410,/Volumes/T7/planet/mutale/data/20210425_081330_25_227c/analytic_udm2/20210425_081330_25_227c_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20210425_081330_25_227c/analytic_udm2/20210425_081330_25_227c_3B_AnalyticMS_metadata.xml,TRUE
2021-04-25 08:13:32,1619338412,/Volumes/T7/planet/mutale/data/20210425_081332_56_227c/analytic_udm2/20210425_081332_56_227c_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20210425_081332_56_227c/analytic_udm2/20210425_081332_56_227c_3B_AnalyticMS_metadata.xml,TRUE
2021-04-26 07:22:24,1619421744,/Volumes/T7/planet/mutale/data/20210426_072224_34_2429/analytic_udm2/20210426_072224_34_2429_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20210426_072224_34_2429/analytic_udm2/20210426_072224_34_2429_3B_AnalyticMS_metadata.xml,TRUE
2021-04-27 07:19:21,1619507961,/Volumes/T7/planet/mutale/data/20210427_071921_16_2465/analytic_udm2/20210427_071921_16_2465_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20210427_071921_16_2465/analytic_udm2/20210427_071921_16_2465_3B_AnalyticMS_metadata.xml,TRUE
2021-04-27 07:19:23,1619507963,/Volumes/T7/planet/mutale/data/20210427_071923_46_2465/analytic_udm2/20210427_071923_46_2465_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20210427_071923_46_2465/analytic_udm2/20210427_071923_46_2465_3B_AnalyticMS_metadata.xml,TRUE
2021-04-27 07:46:38,1619509598,/Volumes/T7/planet/mutale/data/20210427_074638_1002/analytic_udm2/20210427_074638_1002_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20210427_074638_1002/analytic_udm2/20210427_074638_1002_3B_AnalyticMS_metadata.xml,TRUE
2021-04-27 07:46:39,1619509599,/Volumes/T7/planet/mutale/data/20210427_074639_1002/analytic_udm2/20210427_074639_1002_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20210427_074639_1002/analytic_udm2/20210427_074639_1002_3B_AnalyticMS_metadata.xml,TRUE
2021-04-27 08:12:46,1619511166,/Volumes/T7/planet/mutale/data/20210427_081246_39_2405/analytic_udm2/20210427_081246_39_2405_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20210427_081246_39_2405/analytic_udm2/20210427_081246_39_2405_3B_AnalyticMS_metadata.xml,TRUE
2021-04-27 08:12:48,1619511168,/Volumes/T7/planet/mutale/data/20210427_081248_68_2405/analytic_udm2/20210427_081248_68_2405_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20210427_081248_68_2405/analytic_udm2/20210427_081248_68_2405_3B_AnalyticMS_metadata.xml,TRUE
2021-04-28 07:18:06,1619594286,/Volumes/T7/planet/mutale/data/20210428_071806_87_2206/analytic_udm2/20210428_071806_87_2206_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20210428_071806_87_2206/analytic_udm2/20210428_071806_87_2206_3B_AnalyticMS_metadata.xml,TRUE
2021-04-29 07:27:42,1619681262,/Volumes/T7/planet/mutale/data/20210429_072742_72_2262/analytic_udm2/20210429_072742_72_2262_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20210429_072742_72_2262/analytic_udm2/20210429_072742_72_2262_3B_AnalyticMS_metadata.xml,TRUE
2021-04-29 07:27:45,1619681265,/Volumes/T7/planet/mutale/data/20210429_072745_02_2262/analytic_udm2/20210429_072745_02_2262_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20210429_072745_02_2262/analytic_udm2/20210429_072745_02_2262_3B_AnalyticMS_metadata.xml,TRUE
2021-04-29 07:48:34,1619682514,/Volumes/T7/planet/mutale/data/20210429_074834_100a/analytic_udm2/20210429_074834_100a_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20210429_074834_100a/analytic_udm2/20210429_074834_100a_3B_AnalyticMS_metadata.xml,TRUE
2021-04-30 07:22:39,1619767359,/Volumes/T7/planet/mutale/data/20210430_072239_51_222b/analytic_udm2/20210430_072239_51_222b_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20210430_072239_51_222b/analytic_udm2/20210430_072239_51_222b_3B_AnalyticMS_metadata.xml,TRUE
2021-05-04 07:21:29,1620112889,/Volumes/T7/planet/mutale/data/20210504_072129_38_2427/analytic_udm2/20210504_072129_38_2427_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20210504_072129_38_2427/analytic_udm2/20210504_072129_38_2427_3B_AnalyticMS_metadata.xml,TRUE
2021-05-04 08:14:22,1620116062,/Volumes/T7/planet/mutale/data/20210504_081422_13_2407/analytic_udm2/20210504_081422_13_2407_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20210504_081422_13_2407/analytic_udm2/20210504_081422_13_2407_3B_AnalyticMS_metadata.xml,TRUE
2021-05-05 07:20:26,1620199226,/Volumes/T7/planet/mutale/data/20210505_072026_12_2463/analytic_udm2/20210505_072026_12_2463_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20210505_072026_12_2463/analytic_udm2/20210505_072026_12_2463_3B_AnalyticMS_metadata.xml,TRUE
2021-05-08 08:07:41,1620461261,/Volumes/T7/planet/mutale/data/20210508_080741_96_2419/analytic_udm2/20210508_080741_96_2419_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20210508_080741_96_2419/analytic_udm2/20210508_080741_96_2419_3B_AnalyticMS_metadata.xml,TRUE
2021-05-08 08:44:33,1620463473,/Volumes/T7/planet/mutale/data/20210508_084433_41_1065/analytic_udm2/20210508_084433_41_1065_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20210508_084433_41_1065/analytic_udm2/20210508_084433_41_1065_3B_AnalyticMS_metadata.xml,TRUE
2021-05-09 07:22:39,1620544959,/Volumes/T7/planet/mutale/data/20210509_072239_75_2430/analytic_udm2/20210509_072239_75_2430_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20210509_072239_75_2430/analytic_udm2/20210509_072239_75_2430_3B_AnalyticMS_metadata.xml,TRUE
2021-05-09 07:22:42,1620544962,/Volumes/T7/planet/mutale/data/20210509_072242_05_2430/analytic_udm2/20210509_072242_05_2430_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20210509_072242_05_2430/analytic_udm2/20210509_072242_05_2430_3B_AnalyticMS_metadata.xml,TRUE
2021-05-10 07:46:21,1620632781,/Volumes/T7/planet/mutale/data/20210510_074621_100c/analytic_udm2/20210510_074621_100c_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20210510_074621_100c/analytic_udm2/20210510_074621_100c_3B_AnalyticMS_metadata.xml,TRUE
2021-05-11 08:30:58,1620721858,/Volumes/T7/planet/mutale/data/20210511_083058_97_1058/analytic_udm2/20210511_083058_97_1058_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20210511_083058_97_1058/analytic_udm2/20210511_083058_97_1058_3B_AnalyticMS_metadata.xml,TRUE
2021-05-13 07:48:54,1620892134,/Volumes/T7/planet/mutale/data/20210513_074854_101f/analytic_udm2/20210513_074854_101f_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20210513_074854_101f/analytic_udm2/20210513_074854_101f_3B_AnalyticMS_metadata.xml,TRUE
2021-05-14 07:21:56,1620976916,/Volumes/T7/planet/mutale/data/20210514_072156_13_2444/analytic_udm2/20210514_072156_13_2444_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20210514_072156_13_2444/analytic_udm2/20210514_072156_13_2444_3B_AnalyticMS_metadata.xml,TRUE
2021-05-14 07:21:58,1620976918,/Volumes/T7/planet/mutale/data/20210514_072158_43_2444/analytic_udm2/20210514_072158_43_2444_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20210514_072158_43_2444/analytic_udm2/20210514_072158_43_2444_3B_AnalyticMS_metadata.xml,TRUE
2021-05-15 07:18:32,1621063112,/Volumes/T7/planet/mutale/data/20210515_071832_86_245c/analytic_udm2/20210515_071832_86_245c_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20210515_071832_86_245c/analytic_udm2/20210515_071832_86_245c_3B_AnalyticMS_metadata.xml,TRUE
2021-05-21 07:47:46,1621583266,/Volumes/T7/planet/mutale/data/20210521_074746_1025/analytic_udm2/20210521_074746_1025_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20210521_074746_1025/analytic_udm2/20210521_074746_1025_3B_AnalyticMS_metadata.xml,TRUE
2021-05-25 08:08:40,1621930120,/Volumes/T7/planet/mutale/data/20210525_080840_45_240f/analytic_udm2/20210525_080840_45_240f_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20210525_080840_45_240f/analytic_udm2/20210525_080840_45_240f_3B_AnalyticMS_metadata.xml,TRUE
2021-05-25 08:10:10,1621930210,/Volumes/T7/planet/mutale/data/20210525_081010_41_240a/analytic_udm2/20210525_081010_41_240a_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20210525_081010_41_240a/analytic_udm2/20210525_081010_41_240a_3B_AnalyticMS_metadata.xml,TRUE
2021-05-26 08:07:48,1622016468,/Volumes/T7/planet/mutale/data/20210526_080748_22_241c/analytic_udm2/20210526_080748_22_241c_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20210526_080748_22_241c/analytic_udm2/20210526_080748_22_241c_3B_AnalyticMS_metadata.xml,TRUE
2021-05-28 07:27:40,1622186860,/Volumes/T7/planet/mutale/data/20210528_072740_21_2441/analytic_udm2/20210528_072740_21_2441_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20210528_072740_21_2441/analytic_udm2/20210528_072740_21_2441_3B_AnalyticMS_metadata.xml,TRUE
